,pat_id,asd,dice,hd,jc,vol_gt,vol_pred,dice_mean,dice_std,hd_mean,hd_std,Pearson correlation coefficient between vol_gt and vol_pred
10,Doubt_01-029_1.nii.gz,0.5328886874970488,0.5860805860805861,2.0,0.41450777202072536,0.01532440185546875,0.009877777099609375,0.6199173101745638,0.1649713303992105,34.15801450528117,52.07323884926822,"[[1.         0.75382632]
 [0.75382632 1.        ]]"
11,Escape-01-026_1.nii.gz,0.35615919274421665,0.8145896656534954,1.0,0.6871794871794872,0.01967527570669162,0.02181937626447212,0.6199173101745638,0.1649713303992105,34.15801450528117,52.07323884926822,"[[1.         0.75382632]
 [0.75382632 1.        ]]"
12,Escape-03-012_1.nii.gz,3.76976791987954,0.5205479452054794,2.8284271247461903,0.35185185185185186,0.037944793701171875,0.016635894775390625,0.6199173101745638,0.1649713303992105,34.15801450528117,52.07323884926822,"[[1.         0.75382632]
 [0.75382632 1.        ]]"
13,Escape-06-002_1.nii.gz,3.5438304286851707,0.7703749612643322,19.71417171978002,0.6265120967741935,0.11061640292219818,0.11068498097732662,0.6199173101745638,0.1649713303992105,34.15801450528117,52.07323884926822,"[[1.         0.75382632]
 [0.75382632 1.        ]]"
14,Escape-08-030_1.nii.gz,23.057087345458935,0.7289461573861021,103.41179816636011,0.5734974656046343,0.08059230200015008,0.07169210864882916,0.6199173101745638,0.1649713303992105,34.15801450528117,52.07323884926822,"[[1.         0.75382632]
 [0.75382632 1.        ]]"
15,Escape-08-033_2.nii.gz,0.6056196884815938,0.7142857142857143,1.4142135623730951,0.5555555555555556,0.026259440769441426,0.02713112345058471,0.6199173101745638,0.1649713303992105,34.15801450528117,52.07323884926822,"[[1.         0.75382632]
 [0.75382632 1.        ]]"
16,Escapena1_02-012+_1.nii.gz,0.4631911131745324,0.5225653206650831,4.898979485566356,0.3536977491961415,0.03892973541794345,0.020025007786927746,0.6199173101745638,0.1649713303992105,34.15801450528117,52.07323884926822,"[[1.         0.75382632]
 [0.75382632 1.        ]]"
17,Escapena1_21-013+_1.nii.gz,4.914336815272174,0.6754385964912281,2.0,0.5099337748344371,0.03769990100409803,0.03024932768313004,0.6199173101745638,0.1649713303992105,34.15801450528117,52.07323884926822,"[[1.         0.75382632]
 [0.75382632 1.        ]]"
18,Escapena1_30-011_2.nii.gz,0.7556604472611728,0.5444126074498568,2.449489742783178,0.37401574803149606,0.03203746528016236,0.019967536500194213,0.6199173101745638,0.1649713303992105,34.15801450528117,52.07323884926822,"[[1.         0.75382632]
 [0.75382632 1.        ]]"
19,Escapena1_40-014_2.nii.gz,47.64659405550143,0.4852607709750567,102.38139478863847,0.3203592814371258,0.039003464169272424,0.0627748062369355,0.6199173101745638,0.1649713303992105,34.15801450528117,52.07323884926822,"[[1.         0.75382632]
 [0.75382632 1.        ]]"
20,Interrsect_01-033_2.nii.gz,0.37093203862759094,0.7203791469194313,1.4142135623730951,0.562962962962963,0.02123260498046875,0.017724609375,0.6199173101745638,0.1649713303992105,34.15801450528117,52.07323884926822,"[[1.         0.75382632]
 [0.75382632 1.        ]]"
21,Interrsect_01-073_1.nii.gz,0.30851063829787234,0.5254691689008043,3.605551275463989,0.3563636363636364,0.02344818115234375,0.010985565185546876,0.6199173101745638,0.1649713303992105,34.15801450528117,52.07323884926822,"[[1.         0.75382632]
 [0.75382632 1.        ]]"
22,Interrsect_01-231_1.nii.gz,0.39883153183882447,0.6959706959706959,2.23606797749979,0.5337078651685393,0.04023341634893992,0.028630048624480757,0.6199173101745638,0.1649713303992105,34.15801450528117,52.07323884926822,"[[1.         0.75382632]
 [0.75382632 1.        ]]"
23,Interrsect_01-263_2.nii.gz,0.4101227251176629,0.7377049180327869,1.0,0.5844155844155844,0.014630333217796334,0.01614381596446492,0.6199173101745638,0.1649713303992105,34.15801450528117,52.07323884926822,"[[1.         0.75382632]
 [0.75382632 1.        ]]"
24,Interrsect_01-311_1.nii.gz,27.03197478320243,0.6456140350877193,112.70802893208821,0.47668393782383417,0.02699044231558979,0.04489998815116806,0.6199173101745638,0.1649713303992105,34.15801450528117,52.07323884926822,"[[1.         0.75382632]
 [0.75382632 1.        ]]"
25,Prove-It-01-070_2.nii.gz,1.5336655465858073,0.673469387755102,2.449489742783178,0.5076923076923077,0.043386505404499474,0.030774149182261255,0.6199173101745638,0.1649713303992105,34.15801450528117,52.07323884926822,"[[1.         0.75382632]
 [0.75382632 1.        ]]"
26,Prove-It-01-128_2.nii.gz,59.714157006996686,0.47230320699708456,143.76073871133624,0.30916030534351147,0.04855757145561714,0.03796319222893704,0.6199173101745638,0.1649713303992105,34.15801450528117,52.07323884926822,"[[1.         0.75382632]
 [0.75382632 1.        ]]"
